edge_id,source_node_id,source_node_type,target_node_id,target_node_type,edge_type,paper_id,study_id,intervention_id,condition_id,population_id,context,duration,outcome_id,measurement_id,effect_direction,effect_size_raw,effect_size_numeric,effect_metric,p_value,confidence_interval,evidence_strength,attribution_level,claim_type,claim_explicitness,source_quote,source_page,extraction_confidence,review_status,edge_weight
edge_000242,ms_09892,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000243,ms_09892,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000244,ms_09892,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000245,ms_09892,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000246,ms_09892,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000247,ms_19499,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000248,ms_19499,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000249,ms_19499,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000250,ms_19499,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000251,ms_19499,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000252,ms_19499,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000253,ms_19499,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000254,ms_19499,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000255,ms_19499,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000256,ms_19499,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000257,ms_19499,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000258,ms_19499,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_treatment,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
edge_000259,ms_15855,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_control,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_001,study_1_meas_001,positive,~87 ms (gamers) vs ~105 ms (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,gamers experience signiﬁcantly narrower windows of illusion (~87 ms) relative to non-players (~105 ms),1,0.5,needs_review,0.054
edge_000260,ms_15855,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_control,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_002,study_1_meas_002,positive,~68% (gamers) vs ~59% (non-players),,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,leading to higher veridical reports in gamers (~68%) relative to non-players (~59%),1,0.5,needs_review,0.054
edge_000261,ms_15855,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_004,study_1,study_1_int_01,study_1_cond_control,pop_001,We tested this hypothesis by comparing the temporal profile of the sound-induced illusion in a group of expert first-person shooter gamers and a non-players group.,not_reported,study_1_out_003,study_1_meas_003,negative,,,,,,between_subject_observational,mechanic_set_inferred,reported_intervention_effect,inferred,"we tested whether audio-visual intensive training in gamers could be related to the incidence of migraine, and found that its severity may be directly proportioned to the time spent on videogames.",1,0.5,needs_review,0.054
